FIPS,life_expectancy,mortality_risk_0-5,mortality_risk_5-25,mortality_risk_25-45,mortality_risk_45-65,mortality_risk_65-85
29131,76.61,0.74,1.09,3.39,14.59,55.29
29133,73.66,1.0,1.4,4.4,18.53,63.03
29135,78.16,0.65,0.88,2.66,12.43,52.93
29137,78.35,0.64,0.98,2.95,11.91,51.62
29139,76.81,0.72,1.11,3.34,14.45,54.56
29141,76.01,0.8,1.18,3.84,15.05,56.42
29143,73.8,1.13,1.4,4.56,19.0,60.12
29145,77.17,0.77,1.05,3.2,13.24,54.65
29147,79.88,0.52,0.56,2.26,10.64,47.71
29149,76.08,0.9,1.28,3.69,15.12,55.69
29151,78.77,0.64,0.9,2.62,11.49,50.53
29153,76.11,0.93,1.33,3.95,15.39,54.26
29155,72.04,1.34,1.71,5.61,21.73,62.5
29157,78.63,0.62,0.94,2.74,11.96,50.25
29159,78.05,0.64,0.82,2.82,13.1,51.74
29161,77.26,0.65,0.83,3.02,13.75,55.07
29163,77.26,0.7,0.99,3.09,13.71,54.17
29165,80.39,0.48,0.66,1.99,9.3,47.59
29167,76.57,0.78,1.04,3.57,14.38,55.41
29169,76.26,0.79,0.79,2.83,15.15,59.44
29171,77.73,0.64,0.9,2.97,12.89,53.88
29173,79.2,0.6,0.84,2.63,11.24,48.17
29175,76.33,0.74,0.93,3.1,15.5,57.46
29177,76.66,0.69,1.04,3.1,14.14,57.32
29179,75.41,0.98,1.36,3.93,15.95,57.95
29181,74.41,1.06,1.41,4.52,17.18,59.22
29183,80.46,0.45,0.62,1.75,9.07,48.69
29185,76.57,0.81,1.2,3.54,15.18,53.63
29187,74.72,0.8,1.2,3.88,17.5,61.03
29510,74.14,1.08,1.42,5.12,19.47,54.88
29189,79.49,0.6,0.72,2.24,10.69,49.28
29186,78.35,0.61,0.94,2.81,12.1,51.21
29195,77.17,0.77,0.97,3.05,14.03,53.83
29197,78.06,0.64,0.91,2.89,12.84,51.93
29199,78.07,0.66,0.93,2.94,12.81,51.2
29201,75.7,0.89,1.12,3.71,15.92,57.0
29203,76.1,0.94,1.18,3.74,15.23,55.32
29205,77.96,0.62,0.84,2.87,12.88,53.28
29207,76.32,0.77,1.05,3.52,15.17,55.66
29209,78.64,0.72,1.02,3.01,11.54,49.19
29211,76.83,0.7,1.04,3.39,14.81,55.15
29213,78.06,0.7,0.98,3.18,12.67,50.55
29215,77.16,0.78,1.04,3.42,13.94,53.05
29217,76.11,0.84,1.07,3.49,15.42,56.42
29219,78.64,0.62,0.9,2.77,11.89,50.12
29221,73.9,0.89,1.31,4.39,18.38,63.37
29223,74.38,1.07,1.42,4.47,17.05,59.88
29225,77.75,0.71,0.98,2.83,12.61,53.68
29227,78.7,0.59,0.81,2.74,12.21,49.81
29229,75.92,0.91,1.23,3.6,15.81,56.46
30001,79.97,0.52,0.73,2.36,10.42,46.65
30003,73.62,1.09,1.9,5.2,18.21,59.07
30005,76.35,0.9,1.31,3.96,14.9,52.83
30007,79.57,0.58,0.79,2.56,10.78,47.75
30009,80.36,0.63,0.9,2.44,9.78,44.17
30011,79.49,0.64,0.83,2.77,11.08,46.55
30013,78.76,0.63,0.82,2.66,11.99,49.8
30015,79.55,0.64,0.9,2.7,10.6,46.33
30017,77.63,0.69,1.02,3.04,12.97,53.16
30019,79.14,0.74,0.98,2.8,11.41,46.49
30021,78.57,0.66,0.95,2.82,11.55,50.39
30023,77.17,0.65,0.96,3.11,13.51,55.32
30025,78.77,0.65,0.93,2.78,11.44,49.64
30027,78.62,0.65,0.95,2.8,11.34,50.6
30029,79.07,0.63,0.96,2.72,10.65,49.47
30031,81.98,0.41,0.51,1.8,7.67,42.64
30033,80.29,0.68,0.84,2.58,10.38,42.44
30035,73.58,1.18,1.93,5.49,17.68,58.37
30037,79.67,0.67,0.86,2.57,11.2,44.61
30039,80.35,0.57,0.74,2.38,10.21,44.62
30041,77.14,0.79,1.19,3.3,13.25,53.89
30043,78.88,0.56,0.85,2.61,10.68,51.38
30045,80.86,0.55,0.81,2.31,9.81,42.9
30047,78.34,0.81,1.28,3.43,12.01,47.52
30049,79.18,0.6,0.78,2.48,10.87,49.94
30051,81.23,0.57,0.7,2.22,9.26,41.18
30053,77.55,0.72,1.07,2.95,12.91,53.9
30057,80.87,0.48,0.7,2.23,8.95,44.46
30055,79.44,0.69,0.87,2.67,10.79,46.47
30059,78.48,0.62,0.87,2.83,11.95,52.32
30061,77.84,0.74,1.1,3.22,12.92,51.16
30063,79.65,0.58,0.69,2.44,10.06,48.94
30065,76.61,0.84,1.11,3.51,14.37,54.66
30067,80.04,0.54,0.76,2.35,10.31,46.17
30069,79.24,0.69,0.88,2.7,11.25,46.78
30071,78.73,0.69,0.97,2.87,12.22,48.16
30073,78.88,0.74,0.98,2.83,11.44,47.75
30075,79.64,0.66,0.96,2.69,10.86,44.92
30077,77.54,0.66,1.01,3.26,13.53,52.23
30079,79.19,0.69,0.85,2.77,11.23,46.87
30081,80.14,0.58,0.89,2.49,9.7,45.83
30083,77.62,0.81,1.12,3.12,12.47,51.99
30085,71.2,1.5,2.32,6.8,21.11,62.31
30087,75.63,0.99,1.45,4.14,15.07,56.27
30089,78.34,0.74,1.09,3.12,12.21,49.14
30091,77.49,0.85,1.15,3.21,13.12,51.86
30093,76.9,0.65,0.97,3.27,14.26,55.71
30095,79.87,0.57,0.83,2.42,10.02,47.29
30097,80.83,0.55,0.76,2.26,9.49,43.27
30099,80.19,0.6,0.79,2.47,10.06,45.38
30101,78.48,0.66,0.92,2.89,11.78,51.05
30103,79.7,0.7,1.01,2.71,11.21,43.2
30105,78.98,0.76,1.0,3.0,11.88,46.42
30107,79.63,0.59,0.75,2.54,11.14,46.35
30109,77.46,0.76,1.08,3.16,13.77,52.26
30111,78.94,0.65,0.9,2.66,11.28,49.33
31001,79.59,0.56,0.65,2.36,11.35,47.5
31003,81.22,0.44,0.64,2.04,9.34,42.92
31005,79.9,0.61,0.77,2.38,10.54,44.64
31007,81.42,0.55,0.76,2.19,9.44,39.96
31009,79.78,0.6,0.81,2.54,10.49,46.72
31011,81.06,0.45,0.61,2.1,9.37,43.71
31013,78.71,0.62,0.92,2.76,11.35,50.39
31015,80.0,0.58,0.77,2.49,10.51,44.91
31017,80.4,0.56,0.77,2.32,10.28,44.55
31019,80.29,0.49,0.57,2.11,9.6,47.5
31021,78.84,0.55,0.84,2.63,11.53,50.21
31023,80.02,0.48,0.7,2.27,10.54,46.89
31025,79.18,0.53,0.8,2.34,10.78,51.15
31027,81.35,0.44,0.68,1.99,8.88,42.47
31029,79.38,0.58,0.86,2.67,11.07,47.49
31031,80.12,0.65,0.89,2.56,10.26,44.2
31033,79.28,0.62,0.82,2.58,11.3,47.93
31035,79.07,0.54,0.82,2.58,11.69,49.41
31037,80.58,0.51,0.7,2.18,9.95,44.75
