State,State Abbreviation,County,FIPS,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Epidemiological Factors,Healthcare System Factors,CCVI Score
Arizona,AZ,Yavapai,04025,0.460044572,0.381725565,0.610951926,0.46864056,0.29640242,0.494428526,0.421522
New York,NY,Dutchess,36027,0.194524037,0.100286533,0.770773639,0.559375995,0.329512894,0.720471188,0.421203
New York,NY,Columbia,36021,0.263610315,0.35402738,0.5307227,0.638650111,0.133397007,0.82107609,0.420885
Pennsylvania,PA,Wayne,42127,0.428207577,0.348296721,0.260426616,0.201528176,0.549506527,0.584208851,0.420567
Nebraska,NE,Morrill,31123,0.485832537,0.907991086,0.76217765,0.652976759,0.420248329,0.05698822,0.420248
Iowa,IA,Hamilton,19079,0.127029608,0.202801656,0.47277937,0.324100605,0.565743394,0.718242598,0.41993
Minnesota,MN,Watonwan,27165,0.382043935,0.730977396,0.911493155,0.669213626,0.133715377,0.226997771,0.419612
Montana,MT,Big Horn,30003,0.921999363,0.498248965,0.861190704,0.901942057,0.121935689,0.033428844,0.419293
Washington,WA,Stevens,53065,0.577204712,0.627825533,0.332059854,0.223814072,0.310410697,0.553963706,0.418975
Kansas,KS,Dickinson,20041,0.418656479,0.82553327,0.064629099,0.782553327,0.402737982,0.431072907,0.418656
Michigan,MI,Delta,26041,0.335880293,0.729703916,0.158548233,0.398917542,0.52785737,0.491881566,0.418338
Louisiana,LA,Jefferson,22051,0.478191659,0.302133079,0.903852276,0.108564152,0.843998727,0.051575931,0.41802
Minnesota,MN,Nobles,27105,0.602992677,0.523400191,0.889207259,0.802929004,0.038522763,0.273161414,0.417701
Ohio,OH,Allen,39003,0.41006049,0.572429163,0.346068131,0.23559376,0.987265202,0.170009551,0.417383
Pennsylvania,PA,McKean,42083,0.539318688,0.632919452,0.157593123,0.477236549,0.190703598,0.662527857,0.417065
Kansas,KS,Harper,20077,0.388092964,0.741801974,0.489334607,0.135307227,0.602992677,0.361349889,0.416746
Michigan,MI,Lapeer,26087,0.362623368,0.238777459,0.259153136,0.166189112,0.512893983,0.867876472,0.416428
Georgia,GA,Dade,13083,0.659980898,0.207577205,0.231773321,0.923909583,0.091690544,0.719197708,0.41611
Iowa,IA,Marion,19125,0.127666348,0.396370583,0.168736071,0.661572748,0.521489971,0.652021649,0.415791
Arkansas,AR,Independence,05063,0.630054123,0.811843362,0.428525947,0.683858644,0.299904489,0.285577841,0.415473
Georgia,GA,Richmond,13245,0.82585164,0.477236549,0.828398599,0.486469277,0.198981216,0.198662846,0.415154
Nevada,NV,Churchill,32001,0.467048711,0.40910538,0.845908946,0.41324419,0.137217447,0.462909901,0.414836
West Virginia,WV,Lincoln,54043,0.906399236,0.597262018,0.031836995,0.393186883,0.734797835,0.172874881,0.414518
Ohio,OH,Wyandot,39175,0.269022604,0.616682585,0.386501114,0.365807068,0.553645336,0.463546641,0.414199
Michigan,MI,Isabella,26073,0.622413244,0.183062719,0.461636422,0.76185928,0.05889844,0.829672079,0.413881
Texas,TX,Nacogdoches,48347,0.76185928,0.561922954,0.859280484,0.826488379,0.105380452,0.164597262,0.413563
Alaska,AK,Wrangell City and Borough,02275,0.328876154,0.809296402,0.776185928,0.988220312,0.224132442,0.049984082,0.413244
Massachusetts,MA,Bristol,25005,0.343521172,0.223495702,0.729067176,0.140082776,0.467367081,0.555555556,0.412926
Virginia,VA,Spotsylvania,51177,0.187201528,0.17446673,0.782234957,0.034383954,0.430117797,0.88379497,0.412607
Illinois,IL,Woodford,17203,0.073861827,0.171601401,0.071314868,0.164597262,0.8802929,0.873607131,0.412289
Michigan,MI,Shiawassee,26155,0.302769819,0.35466412,0.086278255,0.124801019,0.58739255,0.794014645,0.411971
Indiana,IN,Jennings,18079,0.560331105,0.543457498,0.11588666,0.478510029,0.420885068,0.515759312,0.411652
Oregon,OR,Wallowa,41063,0.35434575,0.887615409,0.366762178,0.969436485,0.283030882,0.243871379,0.411334
Louisiana,LA,Calcasieu,22019,0.509391913,0.618592805,0.594078319,0.374721426,0.806749443,0.055396371,0.411016
Michigan,MI,Bay,26017,0.539955428,0.58548233,0.264565425,0.258516396,0.428207577,0.522763451,0.410697
Illinois,IL,Henderson,17071,0.325374085,0.572747533,0.032473734,0.154409424,0.343839542,0.956383317,0.410379
Minnesota,MN,Polk,27119,0.247691818,0.405921681,0.476599809,0.849411016,0.523400191,0.348615091,0.41006
Nebraska,NE,Kimball,31105,0.616364215,0.986628462,0.507163324,0.870741802,0.287169691,0.052212671,0.409742
West Virginia,WV,Mineral,54057,0.574339382,0.88220312,0.416109519,0.312320917,0.788920726,0.06017192,0.409424
Hawaii,HI,Honolulu,15003,0.131168418,0.072588348,0.969118115,0.443807705,0.70582617,0.239095829,0.409105
Wisconsin,WI,Douglas,55031,0.23686724,0.298312639,0.204075135,0.669850366,0.396370583,0.740528494,0.408787
Louisiana,LA,St. Charles,22089,0.324418975,0.29640242,0.592486469,0.070359758,0.784781917,0.429162687,0.408469
Pennsylvania,PA,Washington,42125,0.165552372,0.203438395,0.212352754,0.141992996,0.991085642,0.518624642,0.40815
Florida,FL,Brevard,12009,0.342566062,0.320916905,0.673352436,0.133397007,0.415791149,0.552371856,0.407832
New Mexico,NM,Otero,35035,0.658707418,0.465456861,0.912129895,0.593759949,0.066220949,0.313276027,0.407514
North Carolina,NC,Mecklenburg,37119,0.264565425,0.05603311,0.899395097,0.150270614,0.201209806,0.915631964,0.407195
Ohio,OH,Marion,39101,0.512257243,0.477554919,0.283667622,0.146131805,0.58611907,0.474052849,0.406877
Indiana,IN,Union,18161,0.29512894,0.517987902,0.222858962,0.438077046,0.263610315,0.768545049,0.406558
Utah,UT,Sevier,49041,0.581025151,0.655205349,0.490289717,0.128621458,0.326647564,0.484559058,0.40624
Virginia,VA,Prince Edward,51147,0.757402101,0.113976441,0.794333015,0.719834448,0.41133397,0.230818211,0.405922
West Virginia,WV,McDowell,54047,0.979624323,0.790194206,0.261063356,0.599490608,0.508118434,0.006685769,0.405603
Tennessee,TN,Sullivan,47163,0.571474053,0.684813754,0.183062719,0.475326329,0.847819166,0.148360395,0.405285
West Virginia,WV,Randolph,54083,0.737344795,0.444762814,0.023559376,0.905444126,0.894301178,0.021012416,0.404967
Michigan,MI,Ottawa,26139,0.124164279,0.092645654,0.544730977,0.280165552,0.64533588,0.744985673,0.404648
North Carolina,NC,Dare,37055,0.141992996,0.141037886,0.578796562,0.282075772,0.332378223,0.964024196,0.40433
Virginia,VA,Giles,51071,0.414836039,0.789239096,0.190703598,0.445081184,0.169054441,0.631009233,0.404011
Iowa,IA,Guthrie,19077,0.183699459,0.722699777,0.319325056,0.358166189,0.416109519,0.575294492,0.403693
Michigan,MI,Gogebic,26053,0.458452722,0.311365807,0.207258835,0.748487743,0.567016874,0.426297358,0.403375
New Jersey,NJ,Passaic,34031,0.433301496,0.087551735,0.956383317,0.418656479,0.277936963,0.372174467,0.403056
Oklahoma,OK,Major,40093,0.286532951,0.724609997,0.619229545,0.165870742,0.799108564,0.187838268,0.402738
Wisconsin,WI,Taylor,55119,0.315822986,0.463228271,0.253422477,0.567335244,0.740846864,0.337153773,0.40242
Tennessee,TN,Washington,47179,0.387137854,0.336198663,0.281757402,0.535816619,0.996816301,0.151544094,0.402101
Texas,TX,Armstrong,48011,0.088188475,0.301814709,0.490608087,0.652658389,0.336835403,0.734479465,0.401783
Virginia,VA,Manassas Park City,51685,0.52658389,0.075135307,0.984718243,0.021967526,0.071951608,0.786692136,0.401465
Tennessee,TN,Weakley,47183,0.758038841,0.516077682,0.307545368,0.507800064,0.315504616,0.419929959,0.401146
Indiana,IN,Kosciusko,18085,0.340019102,0.41324419,0.567335244,0.419293219,0.35466412,0.517032792,0.400828
Arkansas,AR,Greene,05055,0.673670805,0.888252149,0.112384591,0.522445081,0.047437122,0.64756447,0.400509
Alaska,AK,Kodiak Island,02150,0.238459089,0.252148997,0.9417383,0.981534543,0.314231137,0.054441261,0.400191
Florida,FL,Palm Beach,12099,0.323145495,0.138490926,0.910538045,0.215854823,0.425023878,0.447628144,0.399873
Louisiana,LA,East Baton Rouge,22033,0.373766316,0.227316141,0.813435212,0.285896211,0.965616046,0.053167781,0.399554
West Virginia,WV,Boone,54005,0.933142311,0.792422795,0.046163642,0.581980261,0.516396052,0.156319643,0.399236
Oklahoma,OK,Custer,40039,0.445081184,0.324100605,0.832537408,0.923591213,0.180515759,0.259471506,0.398918
South Carolina,SC,Oconee,45073,0.598535498,0.779051258,0.552053486,0.675581025,0.158866603,0.324737345,0.398599
Alaska,AK,Yakutat City and Borough,02282,0.242597899,0.231454951,0.865966253,0.99713467,0.221585482,0.182744349,0.398281
Tennessee,TN,Overton,47133,0.733205985,0.578478192,0.047437122,0.224450812,0.698822031,0.312957657,0.397962
Texas,TX,Parker,48367,0.222858962,0.210760904,0.619866285,0.145813435,0.40910538,0.727793696,0.397644
Alaska,AK,Aleutians East,02013,0.370900987,0.00222859,0.996179561,0.996497931,0.222858962,0.182744349,0.397326
Iowa,IA,Jasper,19099,0.230181471,0.423432028,0.141674626,0.535498249,0.543457498,0.578796562,0.397007
Hawaii,HI,Hawaii,15001,0.384272525,0.403056351,0.94301178,0.342884432,0.258834766,0.261063356,0.396689
Iowa,IA,O'Brien,19141,0.121298949,0.543775868,0.384272525,0.818847501,0.502069405,0.450811843,0.396371
Ohio,OH,Fairfield,39045,0.170009551,0.306908628,0.362623368,0.12034384,0.663801337,0.627188793,0.396052
Iowa,IA,Kossuth,19109,0.108882521,0.689589303,0.187519898,0.097739573,0.603311047,0.684813754,0.395734
Kentucky,KY,Woodford,21239,0.276981853,0.266794015,0.447946514,0.022285896,0.902897167,0.510983763,0.395415
West Virginia,WV,Nicholas,54067,0.729067176,0.716969118,0.009232728,0.576567972,0.946832219,0.040751353,0.395097
Wisconsin,WI,Iron,55051,0.455269023,0.479783508,0.050620821,0.728430436,0.601082458,0.389366444,0.394779
North Carolina,NC,Durham,37063,0.349570201,0.076408787,0.931232092,0.473734479,0.135943967,0.577841452,0.39446
Indiana,IN,Johnson,18081,0.161731933,0.167780961,0.305953518,0.045526902,0.935370901,0.634192932,0.394142
Texas,TX,Smith,48423,0.525628781,0.317733206,0.857370264,0.511302133,0.572429163,0.095192614,0.393824
Texas,TX,Comal,48091,0.092327284,0.264247055,0.809296402,0.255969436,0.477873289,0.534543139,0.393505
Kansas,KS,Hamilton,20075,0.539637058,0.180515759,0.962432346,0.010506208,0.512257243,0.347341611,0.393187
Ohio,OH,Cuyahoga,39035,0.425978988,0.286532951,0.761540911,0.106653932,0.875198981,0.173193251,0.392869
Oklahoma,OK,Noble,40103,0.362304998,0.7637695,0.316778096,0.218401783,0.715058898,0.29576568,0.39255
Oregon,OR,Coos,41011,0.678127985,0.812161732,0.396052213,0.930276982,0.219038523,0.192932187,0.392232
Indiana,IN,Morgan,18109,0.439032155,0.441897485,0.134033747,0.141356256,0.8252149,0.424387138,0.391913
Kansas,KS,Morris,20127,0.23336517,0.887933779,0.379178606,0.149633875,0.650429799,0.366125438,0.391595
Minnesota,MN,Mille Lacs,27095,0.456224132,0.682585164,0.259471506,0.770773639,0.072269978,0.640560331,0.391277
California,CA,Lassen,06035,0.598853868,0.166189112,0.76727157,0.576249602,0.005730659,0.710920089,0.390958
Oregon,OR,Tillamook,41057,0.436166826,0.758675581,0.602674308,0.836676218,0.205666985,0.266794015,0.39064
Maryland,MD,Prince George's,24033,0.303088188,0.081821076,0.964660936,0.150907354,0.664438077,0.240687679,0.390322
North Carolina,NC,Forsyth,37067,0.465138491,0.170646291,0.854186565,0.232091691,0.184972939,0.546641197,0.390003
Florida,FL,Manatee,12081,0.331104744,0.280802292,0.753581662,0.238777459,0.288443171,0.562241324,0.389685
Tennessee,TN,Cumberland,47035,0.635784782,0.810888252,0.231136581,0.199617956,0.711875199,0.212034384,0.389366
Indiana,IN,Franklin,18047,0.238777459,0.567016874,0.083412926,0.147405285,0.790512576,0.477873289,0.389048
Florida,FL,Nassau,12089,0.212352754,0.504934734,0.394141993,0.194205667,0.17924228,0.950334288,0.38873
Oregon,OR,Douglas,41019,0.654568609,0.76727157,0.380452085,0.897166507,0.35498249,0.154727794,0.388411
California,CA,Sacramento,06067,0.492199936,0.214899713,0.949697549,0.435848456,0.11843362,0.383317415,0.388093
Nebraska,NE,Knox,31107,0.242916269,0.571792423,0.429481057,0.88506845,0.803247373,0.096147724,0.387775
Oklahoma,OK,Grady,40051,0.281439032,0.503979624,0.547277937,0.285259472,0.687679083,0.302769819,0.387456
Ohio,OH,Paulding,39125,0.389684814,0.757083731,0.330786374,0.35211716,0.127029608,0.697230181,0.387138
Idaho,ID,Franklin,16041,0.256924546,0.650429799,0.376631646,0.160140083,0.772047119,0.356255969,0.386819
Colorado,CO,Lake,08065,0.601082458,0.024514486,0.772047119,0.797516714,0.834447628,0.141674626,0.386501
Colorado,CO,Sedgwick,08115,0.674307545,0.955428208,0.601082458,0.968163005,0.05635148,0.133397007,0.386183
Kentucky,KY,Hopkins,21107,0.620821394,0.721426297,0.191658707,0.371856097,0.791786055,0.145813435,0.385864
Colorado,CO,Garfield,08045,0.246418338,0.039159503,0.908627826,0.736708055,0.651384909,0.248328558,0.385546
Virginia,VA,Bedford,51019,0.191340337,0.173511621,0.286214581,0.113339701,0.794014645,0.661891117,0.385228
Maryland,MD,Washington,24043,0.41260745,0.522126711,0.556829035,0.364851958,0.963705826,0.039796243,0.384909
Texas,TX,Fayette,48149,0.247373448,0.373447947,0.807386183,0.615090735,0.298631009,0.356892709,0.384591
Louisiana,LA,Ascension,22005,0.319961796,0.297994269,0.695638332,0.1197071,0.632282713,0.418338109,0.384273
Ohio,OH,Jefferson,39081,0.615727475,0.554282076,0.205985355,0.11684177,0.781598217,0.303406558,0.383954
New York,NY,Wyoming,36121,0.416427889,0.248328558,0.320916905,0.247691818,0.181152499,0.952244508,0.383636
Minnesota,MN,Norman,27107,0.211716014,0.378860236,0.501432665,0.967844635,0.129576568,0.53040433,0.383317
Pennsylvania,PA,Butler,42019,0.080547596,0.105062082,0.11907036,0.226997771,0.979305954,0.6472461,0.382999
Nebraska,NE,Hitchcock,31087,0.309773957,0.951289398,0.128303088,0.716332378,0.524673671,0.268704234,0.382681
Kansas,KS,Pawnee,20145,0.289398281,0.684177014,0.478510029,0.23654887,0.667621777,0.29385546,0.382362
Kentucky,KY,Mercer,21167,0.70837313,0.542502388,0.254377587,0.195479147,0.23750398,0.550461636,0.382044
Virginia,VA,Winchester City,51840,0.437440306,0.360713149,0.844317096,0.768545049,0.299267749,0.155682904,0.381726
Arkansas,AR,Craighead,05031,0.52881248,0.742757084,0.554282076,0.76345113,0.216173193,0.256606176,0.381407
Indiana,IN,Marion,18097,0.582935371,0.311047437,0.859917224,0.163960522,0.616045845,0.11588666,0.381089
Ohio,OH,Fulton,39051,0.283030882,0.485514167,0.389048074,0.145495065,0.971028335,0.245144858,0.38077
New Mexico,NM,Curry,35009,0.64947469,0.639605221,0.920725883,0.373129577,0.064310729,0.263610315,0.380452
California,CA,Plumas,06063,0.241642789,0.455269023,0.550780006,0.610315186,0.195797517,0.565106654,0.380134
Michigan,MI,Genesee,26049,0.533906399,0.519261382,0.4692773,0.223495702,0.196115887,0.554282076,0.379815
Illinois,IL,Madison,17119,0.329831264,0.258198026,0.35466412,0.17860554,0.542184018,0.604902897,0.379497
Pennsylvania,PA,Tioga,42117,0.52722063,0.609360076,0.075135307,0.695319962,0.094874244,0.721107927,0.379179
Ohio,OH,Lorain,39093,0.348296721,0.419611589,0.522126711,0.096784464,0.653931869,0.442852595,0.37886
Iowa,IA,Clarke,19039,0.341610952,0.603947787,0.58739255,0.632601082,0.099968163,0.534861509,0.378542
Missouri,MO,Gasconade,29073,0.269340974,0.554600446,0.085641515,0.148042025,0.509073543,0.696275072,0.378223
Iowa,IA,Lucas,19117,0.275708373,0.783190067,0.336198663,0.196752627,0.438077046,0.512257243,0.377905
New Jersey,NJ,Middlesex,34023,0.181152499,0.030881885,0.953199618,0.196115887,0.933779051,0.203756765,0.377587
Texas,TX,Nueces,48355,0.490926457,0.372174467,0.935370901,0.319961796,0.299586119,0.17542184,0.377268
Washington,WA,Chelan,53007,0.461954791,0.458771092,0.910856415,0.926138173,0.121617319,0.139446036,0.37695
Virginia,VA,Rockbridge,51163,0.503342884,0.140082776,0.272524674,0.377905126,0.40974212,0.695001592,0.376632
South Carolina,SC,Pickens,45077,0.58643744,0.257879656,0.404648201,0.561922954,0.441579115,0.437121936,0.376313
Indiana,IN,Spencer,18147,0.23750398,0.271569564,0.209169054,0.239732569,0.738299904,0.541547278,0.375995
Alabama,AL,Baldwin,01003,0.240369309,0.244189748,0.432028017,0.335243553,0.380452085,0.727156956,0.375677
Massachusetts,MA,Hampden,25013,0.487106017,0.420885068,0.851002865,0.314549507,0.419611589,0.199299586,0.375358
Ohio,OH,Crawford,39033,0.479465138,0.697548551,0.099331423,0.095829354,0.569245463,0.474371219,0.37504
South Carolina,SC,Florence,45041,0.691817892,0.715377268,0.716014008,0.425023878,0.366125438,0.124482649,0.374721
Utah,UT,Juab,49023,0.319643426,0.400827762,0.490926457,0.868831582,0.00159185,0.759949061,0.374403
Iowa,IA,Cherokee,19035,0.079592486,0.672397326,0.278573703,0.319643426,0.408150271,0.701050621,0.374085
Illinois,IL,Tazewell,17179,0.135307227,0.23241006,0.17414836,0.101241643,0.652021649,0.898121617,0.373766
Texas,TX,Bexar,48029,0.517032792,0.320280166,0.966889526,0.281757402,0.319325056,0.128621458,0.373448
North Dakota,ND,Mountrail,38061,0.157911493,0.125437759,0.70359758,0.983444763,0.510347023,0.257242916,0.37313
Mississippi,MS,Jackson,28059,0.633556192,0.635148042,0.594396689,0.11716014,0.671442216,0.149315505,0.372811
New Jersey,NJ,Camden,34007,0.349888571,0.249920408,0.866921363,0.159503343,0.598217128,0.266475645,0.372493
West Virginia,WV,Mason,54053,0.76504298,0.70327921,0.043298313,0.447309774,0.920725883,0.015918497,0.372174
Kansas,KS,Doniphan,20043,0.399872652,0.223814072,0.11493155,0.852594715,0.200254696,0.731295766,0.371856
Washington,WA,Skagit,53057,0.371219357,0.398599172,0.787328876,0.690544413,0.124482649,0.433301496,0.371538
Missouri,MO,Audrain,29007,0.695001592,0.546004457,0.326647564,0.329512894,0.334288443,0.440942375,0.371219
Idaho,ID,Blaine,16013,0.209487424,0.158866603,0.863419293,0.269659344,0.575931232,0.360713149,0.370901
Missouri,MO,Cass,29037,0.180834129,0.349251831,0.323463865,0.082139446,0.4692773,0.867558103,0.370583
Oregon,OR,Harney,41025,0.741165234,0.905444126,0.41451767,0.949697549,0.187201528,0.075772047,0.370264
Ohio,OH,Columbiana,39029,0.569245463,0.422476918,0.11875199,0.515759312,0.53104107,0.415472779,0.369946
Nebraska,NE,Dodge,31053,0.388729704,0.53231455,0.711875199,0.327284304,0.663164597,0.135625597,0.369628
Virginia,VA,Richmond City,51760,0.618592805,0.160140083,0.8252149,0.541547278,0.544730977,0.11684177,0.369309
Kentucky,KY,Whitley,21235,0.93950971,0.813435212,0.062400509,0.641515441,0.388411334,0.162050302,0.368991
New York,NY,Rensselaer,36083,0.207258835,0.145813435,0.444762814,0.264883795,0.391595033,0.925183063,0.368672
Mississippi,MS,George,28039,0.865966253,0.572110793,0.403374721,0.333970073,0.288124801,0.304361668,0.368354
Texas,TX,Archer,48009,0.162368672,0.402737982,0.430754537,0.158548233,0.344476281,0.790830946,0.368036
Vermont,VT,Orleans,50019,0.480420248,0.739255014,0.172874881,0.578796562,0.88188475,0.054122891,0.367717
Idaho,ID,Custer,16037,0.621458134,0.688315823,0.495065266,0.537408469,0.157593123,0.392231773,0.367399
Tennessee,TN,Putnam,47141,0.592804839,0.404329831,0.510028653,0.489971347,0.568290353,0.217446673,0.367081
Washington,WA,Lincoln,53043,0.333333333,0.835084368,0.214581344,0.260108246,0.717287488,0.268067494,0.366762
Iowa,IA,Mahaska,19123,0.400191022,0.534861509,0.251193887,0.503342884,0.147086915,0.686723973,0.366444
Iowa,IA,Page,19145,0.317733206,0.52817574,0.29194524,0.257242916,0.487106017,0.517987902,0.366125
New York,NY,Onondaga,36067,0.276345113,0.227634511,0.605221267,0.164278892,0.436485196,0.615727475,0.365807
Kansas,KS,Clay,20027,0.0582617,0.656160458,0.030881885,0.17574021,0.897484877,0.488697867,0.365489
West Virginia,WV,Barbour,54001,0.862145813,0.564788284,0.159184973,0.516714422,0.783190067,0.016555237,0.36517
Colorado,CO,Yuma,08125,0.379815345,0.64438077,0.912766635,0.951926138,0.012416428,0.209487424,0.364852
Virginia,VA,Essex,51057,0.556510665,0.748487743,0.76599809,0.419929959,0.392231773,0.122254059,0.364534
California,CA,Nevada,06057,0.199936326,0.182425979,0.431709647,0.140719516,0.714740528,0.561286215,0.364215
Florida,FL,Sumter,12119,0.11524992,0.186246418,0.40974212,0.111111111,0.64883795,0.833492518,0.363897
